1985.0,112.96,0.37,0.13,0.52,4.8,3,98.7,112.96,112.96,20.07,1.97,1,435.66
1995.0,111.4,,0.27,0.41,2.83,3,174.3,129.78,112.97,22.28,3.76,2,136.86
1978.0,81.55,1.1,0.13,0.49,2.8,3,49.27,41.44,41.44,8.1,3,2,260.61
2000.0,125.6,,0.13,0.41,2.7,3,107.21,62.8,62.8,18.18,3.64,2,204.84
2007.0,90.12,0.35,0.25,0.37,2.8,2.52,81.23,45.53,47.53,11.01,3.7,2,224.37
1990.0,27.68,0.6,0.4,0,4.05,3,37.18,27.68,0,8.28,1.85,1,259.77
1937.0,59.2,1.45,0.54,0.82,5.7,3,68.29,59.2,59.2,10.53,1.85,1,622.72
1900.0,106.57,1.84,2.3,0.69,4.06,3,67.09,101.51,106.57,18.55,1.96,1,575.18
2005.0,77.83,0.37,0,0.26,2,3,30.11,0,77.83,11.46,1.85,1,169.43
2004.0,96.24,0.55,0.4,0.41,2.2,3,85.4,48.12,48.12,15.53,1.7,2,187.03
2008.0,93.08,0.27,0.16,0.25,1.6,3,85.34,46.36,46.36,20.83,1.72,2,147.36
2004.0,110.45,0.36,0.13,0.44,2.7,3,100.89,58.95,58.95,19.48,3.7,2,180.87
2004.0,108.7,,0,0.19,1.51,3,103.6,0,60.5,20.8,1.99,2,171.63
2003.0,87.48,,0.13,0.47,2.8,2.97,119,43.74,43.74,12.37,4.72,2,376.29
1999.0,82.3,0.31,0.13,0.44,3,2.2,78.23,41.15,41.15,12.47,3.7,2,138.95
1955.0,84.09,0.38,0.2,0.81,2.8,3,104.8,83.2,83.2,9.95,4.39,1,317.35
1875.0,80.65,2.15,2.3,0.72,5.2,3,86.25,46.15,46.15,11.22,1.73,2,508.58
1984.0,79.44,0.29,0.13,0.64,2.2,3,81.87,40.82,38.62,12.79,1.85,2,176.03
1952.0,94.14,2.2,1.18,0.34,2.8,3,30.67,57.98,57.98,15.42,1.85,2,340.82
2007.0,105.06,,0.14,0.25,1.6,3,95.64,52.53,52.53,14.07,1.89,2,130.2
2005.0,90.58,0.18,0.13,0.34,2.2,2.88,82.48,45.78,45.78,16.08,2.58,2,166.57
2000.0,38.39,0.55,0,0,2.8,1.36,39.7,0,0,10.64,2.08,1,376.4
1983.0,27.8,,0,0.8,3.24,3.9,11.77,0,0.71,8.76,1.83,1,362.19
1976.0,111.4,0.6,0.2,0.84,1.5,3,81,41,40,12.18,1.44,2,248.03
2000.0,121.79,0.55,0.2,0.41,3.2,3.03,92.96,72.56,72.56,22.2,5.06,2,246.1
1965.0,41.78,2.1,2.3,0,2.7,0,11.09,52.71,0,3.91,0,1,500.04
2003.0,139.96,0.55,0.34,0.45,2.98,3.08,97.5,151.5,84.79,18.8,3.65,2,206.3
2007.0,44.77,0.37,0.16,0.37,2.3,2.77,43.86,44.77,44.77,4.99,4.27,1,374.32
1991.0,111.4,0.29,0.13,0.64,2.8,3,151.94,58.05,75.52,27.04,1.85,2,124.25
2000.0,158.86,0.42,0.4,0.44,2.7,2.88,164.42,79.43,79.43,19.89,5.13,2,181.25
1955.0,85.84,1.78,0.4,0.56,5.7,3,59.33,42.92,42.92,10.41,3.7,2,340.17
1993.0,60.07,0.6,0.68,0.48,3.46,3,41.1,28.42,30.76,14.5,2.37,2,307.86
1930.0,157.72,1.41,0.31,0.54,2.77,1.69,95.43,121.98,105.61,45.89,3.11,2,270.88
1981.0,111.4,1.1,0.49,0.55,2.62,2.93,90.4,43.82,43.82,17.62,3.42,2,233.77
1999.0,64.13,0.65,1.83,0,3.1,1.36,53.63,70.43,0,5.19,1.85,1,326.83
1992.0,61.82,0.6,0,0.38,2.8,3,17.66,0,61.82,6.45,1.85,1,274.82
2006.0,168.15,0.37,0.15,0.37,2.2,3,180.46,92.91,92.17,38.54,4.71,2,176.48
2004.0,87.08,0.55,0.35,0.44,2.6,3,87.76,44.13,44.14,14.11,1.64,2,220.72
2004.0,63.92,0.55,0.13,0.36,2.25,3,29.89,63.92,63.92,7.82,1.85,1,199.45
2015.0,128.24,0.18,0.12,0.14,1.3,1.4,136.98,64.12,64.12,34.39,2.45,2,56.32
1980.0,153.55,,0.18,0.2,1.67,3,115.37,98.94,103.47,33.63,2.24,2,105.36
1850.0,92.84,2.04,2.3,1.02,5.7,3,134.81,56.59,56.59,8.4,3.7,2,911.7
2007.0,65.05,0.33,0.25,0,2.23,1.36,45.1,66.05,0,9.37,1.68,1,208.87
2007.0,175.72,0.37,0.25,0.37,3.1,3,152.21,176.63,133.92,29.86,3.7,2,201.34
1998.0,106.24,0.3,0.13,0.41,2.8,2.76,111.94,54.89,54.89,12.9,3.7,2,202.36
2004.0,108.13,0.55,0.19,0.36,2.1,3,60.45,57.79,57.79,13.41,2.03,2,117.54
1972.0,50.54,0.58,0,0.84,5.55,0,53.34,0,50.54,10.62,0,1,299.21
1991.0,122.29,0.6,0.13,0.57,2.42,3,97.79,122.29,122.29,16.57,2.77,1,279.58
2002.0,204,0.54,0.38,0.44,2.8,3,151,101,104,39.47,3.7,2,165.68
1972.0,119.25,0.48,0.87,0.77,5.07,3.29,114.13,71.73,71.73,19.03,6.56,2,287.81
2002.0,52,0.29,0.13,0.41,2.9,0,38.3,52,52,10.35,0,1,216.48
1984.0,101.4,0.6,0.2,0.57,1.89,3,95.11,50.7,50.7,9.8,5.59,2,214.14
2009.0,85.68,0.37,0.13,0.37,2.8,3,86.33,42.84,42.84,17.98,2.36,2,156.52
1900.0,72.38,0.3,0.13,0.26,1.9,3,76.82,72.38,72.39,6.16,3.99,1,168.61
1965.0,170,0.49,0.2,0.84,2.7,3,156,110,110,29.5,3.7,2,231
1993.0,202.2,0.47,0.32,0.49,2.2,3,166.85,75.2,127,38.82,1.85,2,187.95
1991.0,211.76,0.37,0.16,0.47,2.7,3,145.91,193.62,188.26,28.75,3.7,2,180.58
1975.0,44.64,0.27,0.13,0.73,2,3,30.42,44.64,44.64,6.11,3.7,1,228.36
1999.0,56.4,1.05,0.4,0,2.78,3,40.3,29.7,0,22.8,1.36,1,355.99
1980.0,96.11,1.08,0.22,0.57,1.98,2.58,82.4,54.59,54.59,18.18,5.7,2,244.67
2005.0,92.4,0.37,0.25,0,2,3,46.17,93.87,0,9.36,1.85,2,256.37
1963.0,111.4,1.16,0.92,0.69,3.03,3,314.31,262.03,240.12,78.39,5.42,2,294.61
2006.0,72.98,0.87,0,0,2.2,3,23.42,0,0,21.24,1.85,1,130.65
2007.0,82,0.61,0,0,2.2,3,66,0,0,12.75,1.89,1,134.08
2002.0,233.93,0.33,0.32,0.41,3.1,3,215.45,139.48,135.71,40.57,4.52,2,153.74
2001.0,188.19,,0.16,0.41,2.7,3,174.07,94.57,93.62,25.54,4.2,2,162.7
2006.0,80,0.37,0.13,0.31,2.1,2.75,56.65,40,40,11.82,1.91,2,174.89
1993.0,80.64,0.32,0.13,0.64,2.8,3.05,90.15,40.32,40.32,14.26,3.59,2,192.16
2011.0,87.17,0.25,0,0.19,1.25,3,59.26,0,88.26,40.95,2.14,1,76.77
1900.0,231.28,1.21,0.63,0.46,2.47,3,188.79,138.84,135.36,40.7,1.85,2,206.66
2001.0,111.4,0.27,0.13,0.41,2.6,2.9,94.79,122.88,122.88,20.3,4.13,1,202.55
2000.0,57.1,0.55,0.35,0.41,2,3,43.5,15.68,57.1,8.1,1.8,1,356.35
2002.0,109.63,0.27,0.13,0.41,2.8,3,87.47,60.19,45.91,15.81,2.14,2,167.51
2004.0,125.08,0.55,0.26,0.41,1.8,3,117.55,46.23,45.58,17.07,1.85,3,157.46
1991.0,186.4,0.58,0.41,0.57,2.7,0,157.5,123.3,115.5,30.61,0,2,204.58
2014.0,173.52,0.14,0.1,0.15,1.22,1.2,177.72,99.46,99.46,57.77,2,2,60.83
1998.0,58.49,0.29,0.35,0.41,2.8,3,54.95,58.49,58.49,4.89,1.85,1,410.2
1900.0,106.6,0.3,0.75,1.02,3.1,3,71.89,62.1,62.1,29.16,1.85,2,209.48
2008.0,111.4,,0.14,0.19,1.6,3,103.74,57.57,50.77,19.14,2.1,3,105.98
1978.0,110.39,1.1,0.26,0.57,4.8,3,90.45,110.39,110.39,20.01,3.7,1,437.05
1993.0,110.35,0.6,0.43,0.57,3.22,0,89.95,63.74,65.06,24.38,0,2,288.79
1997.0,67.42,0.55,0.4,0,2.8,0,59.8,67.42,0,11.05,0,1,234.86
1997.0,58.98,0.86,0,0.6,2.8,1.37,38.35,0,0.64,5.45,1.85,1,218.15
2002.0,138.12,0.55,0.26,0.44,2.83,3,152.11,69.06,69.06,19.4,5.06,2,214.93
1968.0,74.58,0.3,0.13,0.56,2.69,3,41.82,37.29,37.29,13.69,3.84,2,169.65
1920.0,67.2,0.35,0.13,0.94,2.2,3,89.9,35.5,35.5,10.9,3.45,2,342.07
2000.0,111.4,,0,0.41,2.8,0,43.99,0,49.69,7.42,0,1,364.92
1950.0,103,1.28,0.32,0.36,2.8,3,61.7,103,103,16.5,1.85,1,247.91
1900.0,91.23,2.1,1.13,0.91,3.72,3,128.42,49.5,49.93,11.19,1.79,2,809.22
1990.0,142.77,0.29,0.13,0.57,1.5,3,117.47,142.77,142.77,21.56,3.9,2,192.45
1989.0,33.12,,0,0,3.7,1.36,31.24,0,0,5.66,1.84,1,578.97
1939.0,47,1.64,0,0,4.13,3,26.32,0,0,6.77,1.85,1,279.67
2005.0,111.4,0.37,0.22,0.34,2.2,2.8,94.17,59.89,55.21,14.18,3.83,2,211.67
1994.0,84.47,0.51,0,0.41,2.8,0.87,61.43,0,84.47,11.82,1.85,1,295.01
2003.0,82.99,0.98,0.36,0,3.1,1.36,82.76,82.99,0,14.76,1.85,1,337.82
1975.0,123.82,,0.2,0.72,3.7,0,103.64,123.82,123.82,22.32,0,1,343.69
1950.0,88.5,1.77,0.69,0.75,2.7,3,88.28,47.25,48.5,10.48,3.7,2,357.46
2005.0,75.1,0.55,0,0,2.8,0,19.94,0,0,8.18,0,1,99.05
2000.0,157.47,0.31,0.17,0.41,2.71,3,120.91,156.19,157.47,34.55,3.7,1,190.34
1956.0,102.05,1.19,0.4,0.69,4.8,3.57,86.16,102.05,102.5,12.28,1.75,1,340.51
2016.0,109.04,0.16,0.13,0.12,1.4,1.5,139.32,54.89,54.52,14.75,4.76,2,62.48
2006.0,74.72,0.29,0.13,0.37,2.8,3,77.21,37.36,37.36,10.05,3.7,2,270.43
2004.0,111.4,,0,0,1.9,3,61.18,0,0,15.84,1.85,1,135.69
1999.0,66.76,0.33,0.13,0.44,2.7,2.85,77.02,33.77,33.77,7.81,3.54,2,230.15
1996.0,81.62,0.27,0.09,0.36,3.1,3,38.72,40.81,40.81,15.08,1.8,2,194.31
2004.0,111.38,0.55,0.2,0.29,2.2,2.62,73.42,55.39,55.99,10.45,6.19,2,215.82
2002.0,113.95,0.55,0.21,0.29,3.1,3,38.48,60.1,58,13.15,1.86,2,226.53
1983.0,111.4,,0.29,0.57,2.2,3,66.2,84.36,68.54,15.7,1.84,2,198.6
1939.0,99.28,2.1,2.3,0.7,3.71,3,91.77,96.8,96.8,12.19,3.7,1,1142.55
2006.0,81.98,0.28,0.13,0.37,2.2,2.88,83.46,40.99,40.99,11.43,4.03,2,179.77
1996.0,69.22,0.88,0.4,1,2.72,3,58.49,68.24,69.22,5.97,1.67,1,589
1965.0,57.83,0.47,0.3,1.2,2.74,2.96,64.4,33.44,9.05,10.03,6.09,2,184.55
1973.0,111.4,,0.4,0.61,1.4,3,56.12,36.47,36.47,12.46,3.53,2,150.41
1999.0,131.15,0.55,0.4,0.41,2.1,3,131.72,131.5,131.15,20.46,1.8,1,243.72
1998.0,109.4,0.55,0.2,0.41,2.8,3,98.2,54.7,54.7,20.31,1.85,2,247.63
1971.0,73.6,0.29,0.17,1.02,2.8,2.91,75.25,36.8,36.8,11.28,3.44,2,222.45
2007.0,111.4,0.43,0.25,0.37,2.2,1.36,62.96,72.95,2.67,16.07,1.99,1,234.29
1991.0,133.02,0.29,0.16,0.64,2.99,3,96.94,115.31,77.58,23.58,3.72,2,296.1
1997.0,90.67,0.55,0.49,0.44,2.8,3,87.62,47.6,47.66,12.6,3.7,2,240.83
2006.0,121.68,0.35,0.15,0.26,1.7,2.6,137.94,61.85,61.85,20.81,5.25,2,186.97
1975.0,79,,0.11,0.84,1.41,2.92,79.8,39.5,39.5,8.3,5.32,2,159.93
1900.0,214.7,1.8,2.3,0.44,3.32,3,106.6,60.6,60.6,24.6,7.35,4,323.94
1965.0,107.96,0.59,0.28,0.51,2.78,0,94.67,60.06,60.06,19.33,0,2,193.82
1895.0,32.59,,0,0,2.46,3,32.08,0,0,6.98,1.71,1,181.7
1940.0,64.07,2.4,2.3,0.55,5.7,3,29.67,37.41,36.12,7.66,3.7,2,397.93
2005.0,69.3,0.37,0,0.26,2.2,3,29,0,69.3,10.3,1.85,1,148.23
1999.0,134.5,0.55,0.14,0.36,3.1,3.12,98.93,80.4,80.4,25.14,3.7,2,215.75
1963.0,192.77,0.6,0.26,0.73,3.57,3,186.8,127.41,127.41,38.1,1.85,2,230.29
1935.0,60.16,1.93,0.2,0,3.06,0,60.68,60.16,0,3.88,0,1,554.37
1910.0,116.95,,1.13,0.7,4.24,0,102.97,116.95,116.95,18.85,0,1,371
2002.0,90.1,0.55,0.13,0.41,2.8,3,87.7,46,46,15.09,1.85,2,197.85
1910.0,71.53,,0.13,0.65,3.94,3.34,50.71,38.41,38.41,9.94,4.9,2,185.61
1980.0,140.64,1.1,0.4,0.57,3.43,0,106.75,140.64,140.64,37.54,0,1,349.47
1996.0,78.69,0.55,0.4,0.44,3.26,3,75.64,78.69,78.69,13.25,1.71,1,350.65
1960.0,96.14,0.6,0.68,0.73,2.7,3,89.69,48.07,48.07,17.38,3.7,2,315.31
2000.0,139.97,,0.15,0.44,2.84,2.94,134.87,90.22,75.49,17.9,5.41,2,221.82
1994.0,208.4,0.55,0.78,0.41,2.8,3,154.19,134.16,130.7,32.7,2.73,2,215.03
1990.0,50.34,0.3,0.13,0.64,2.8,3,51.33,50.34,50.34,9.03,3.82,1,505.19
2004.0,210.16,0.55,0.26,0.36,2.7,3,142.4,210.16,210.16,42.01,3.7,1,225.47
2015.0,317.89,0.17,0.18,0.12,1.18,1.44,241.16,211.08,194.83,43.88,3.95,2,52.94
2000.0,333.02,0.55,0.13,0.36,2.7,3,177.59,277.58,277.58,59.69,2.1,2,152.66
1990.0,150,0.49,0.34,0.58,2.71,3,140,116.68,76,34.36,1.85,3,158.83
1997.0,54.23,0.49,0.4,0.29,2.8,3.15,48.09,52.81,54.23,4.58,3.69,1,258.09
2007.0,120.41,0.37,0.39,0.34,2.7,3,111.88,63.18,63.18,16.01,3.7,2,174.5
1945.0,75.3,0.42,0.13,0.73,2.15,1.71,79.06,37.65,37.65,13.97,1.85,2,227.09
2004.0,68.31,,0,0,2,2.2,40.94,0,0,6.86,1.85,1,109.78
1939.0,96.59,1.55,0.4,0.66,2.7,3,83.22,55.66,67.2,14.37,2.12,2,366.37
1976.0,48.92,0.31,0.13,0.65,2.7,3,58.47,48.92,48.92,7.85,1.89,1,206.78
1920.0,69.23,2.17,2.3,0.66,4.8,3.02,27.62,89.79,43.57,11.26,3.58,1,998.77
1968.0,106.9,0.58,0.23,0.44,3.3,0,54.47,67.9,69.6,21.14,0,2,196.16
1900.0,80.1,2.1,0.47,0.7,4.8,3,71.57,43.49,40.71,13.64,3.67,2,511.45
2006.0,85.58,0.35,0,1,2.2,1.36,60.12,0,85.58,26.1,1.88,1,195.47
2002.0,101.25,0.54,0.16,0.44,2.81,2.94,96.8,53.94,53.94,15,3.7,2,210.91
1980.0,98,,0.13,0.21,1.5,1.2,76.72,98,98,17.2,4.66,1,117.79
1950.0,99.9,,0.52,0.5,2.42,3.03,91.89,61.31,61.54,23.46,1.69,2,177
1920.0,29.19,,0,0.73,2.8,1.36,33.32,0,29.19,4.73,1.85,1,682.45
1998.0,115.42,0.55,0.21,0.41,3.1,3.25,105.78,59.54,60,20.43,3.56,2,318.3
2005.0,271,0.29,0.18,0.39,2.7,3,276,161.4,135,56.45,4.84,2,178.66
1998.0,104.71,0.55,0.4,0.41,3.25,3,83.22,51.55,58.32,24.37,2.48,2,264.48
1900.0,86.1,0.3,0.13,0.57,1.56,0,69.2,48.01,48.01,13.23,0,2,135.7
2008.0,120.16,0.37,0.26,0.34,1.8,3,87.78,60.08,60.08,25.6,1.85,2,165.35
2004.0,40.89,0.52,0.2,0.47,2.71,3,63.77,40.89,40.89,6.77,2.1,1,264.11
2007.0,111.4,0.84,0.25,0.37,2.47,2.21,42.03,0.96,48.48,7.23,4.02,2,224.2
1953.0,97.54,2.22,0.4,0.65,4.8,3.1,88.7,48.77,48.77,15.12,3.7,2,529.03
2005.0,94.76,0.61,0.25,0,2.2,1.36,81.21,94.76,0,19.63,1.93,1,234.75
2009.0,122.65,0.37,0.13,0.25,1.9,3,105.05,61.43,61.43,16.44,4.14,2,149.49
1990.0,151.63,0.6,0.39,0.54,2.39,2.72,128.81,151.27,151.63,30.35,6.37,1,177.97
1969.0,114.96,1.68,0.64,0.68,3.1,3,106.6,114.96,114.96,23.29,1.85,1,390.3
2003.0,289.98,0.4,0.22,0.41,2.8,3,248.04,221.5,206.44,99.23,1.9,2,149.86
1999.0,123.81,0.55,0.22,0.41,3.1,3,125.45,62.29,76.49,21.88,4.6,2,230.96
1943.0,128.71,1.49,0.51,0.46,2.68,1.71,120.27,86.03,78.21,35.14,1.85,2,262.01
1974.0,170.46,,2.23,0.4,4.11,3,60.17,86.97,86.72,16.67,1.85,2,221.55
2009.0,116.09,0.27,0.15,0.12,1.61,2,100.5,61.42,61.42,23.02,1.9,2,89.88
2006.0,140.9,0.37,0,0.26,2.5,0,76.3,0,140.9,20.9,0,1,236.86
1966.0,69.88,0.29,0.13,0.8,2.7,2.93,79.29,35.13,34.75,14.61,4.02,2,170.88
1990.0,111.4,0.33,0.13,0.57,5.11,3,106.78,129.07,129.07,18.89,4.89,1,223.58
1975.0,112.07,1.53,0.26,0.61,1.61,2.58,66.82,66.32,66.32,27,4.05,2,165.75
1998.0,73.76,,0.4,0.36,2.8,0,34.04,73.76,73.76,3.6,0,1,327.43
2002.0,116.47,0.55,0.26,0.41,3.1,3,107.35,111.43,116.47,29.13,5.81,1,252.72
2003.0,55.47,,0.4,0,2.8,0,43.58,53.93,0,9.78,0,2,299.83
2005.0,70.7,0.37,0.25,0.34,2.8,0,48.6,38.3,38.3,13.26,0,2,184.96
1933.0,37.93,1.53,0,0.88,2.38,1.36,24.36,0,37.93,9.09,1.85,1,313.52
1950.0,106.68,1.05,0.35,0.72,2.2,3,111.81,66.4,66.4,15.85,3.85,2,325.65
1992.0,105.6,0.23,0.16,0.54,1.46,3,103.41,107.39,105.6,25.33,1.85,1,149.67
2003.0,97.44,0.55,0.4,0.41,2.71,3,86.63,51.11,54.11,17.09,3.04,2,172.78
2000.0,93.12,0.26,0.13,0.32,1.8,3,47.17,46.56,46.56,12.85,3.34,2,266.47
1976.0,96.8,1.78,0.25,0.65,2.62,3,73.97,50.51,48.4,27.72,1.83,2,316.05
2008.0,99.65,0.37,0.26,0.21,2.7,3,94.26,46.41,53.44,16.57,1.85,3,140.9
1972.0,35.71,1.78,0.68,0,4.8,0,35.17,35.71,0,6.75,0,1,381.57
1979.0,111.4,0.6,0.13,0.65,2.7,1.71,81.06,41.75,41.7,11.93,1.85,2,225.36
2002.0,111,0.55,0.35,0.41,2.7,3,97.32,55.5,55.5,15.7,3.42,2,188.94
2006.0,277.44,0.37,0.1,0.25,2.7,3,224.58,138.72,138.72,34.9,5.38,2,146.8
2007.0,131.83,0.37,0.25,0.44,1.85,3,170.32,70.4,60.89,24.25,1.9,2,197.41
1998.0,75.91,0.55,0.4,0.36,2.72,3,45.2,37.74,38.17,14.15,1.28,2,239.12
1950.0,87.6,1.59,0.28,0.69,3.1,2.83,100.98,54.9,54.9,15.94,1.85,2,319.01
1980.0,81.04,1.1,0.4,0.6,2.8,3,73.64,40.91,40.13,15.67,2.91,2,338.01
1880.0,34.68,,1.98,0.59,3.31,3,32.02,34.68,34.68,4.3,4.09,1,823.01
2007.0,111.4,0.37,0,0,1.77,1.36,1,0,0,38,1.85,1,98.24
1951.0,85.2,0.27,0.78,0.66,3.1,3,75.24,50.1,50.1,15.48,1.85,2,316.82
2011.0,72.48,0.27,0,0,2,0,82.11,0,0,8.89,0,1,78.63
1989.0,95.45,0.6,0.4,0.57,3.1,1.71,87.76,52.44,51.44,14.55,3.19,2,297.98
1945.0,329.53,0.99,0.9,0.74,4.8,2.9,279.14,187.44,193.07,50.35,6.79,2,299.66
2001.0,112.5,0.54,0.25,0.41,2.97,2.99,93.35,59.04,59,18.18,5.05,2,154.82
1975.0,135.45,0.19,0.16,0.49,1.68,3,35.89,89.39,89.39,23.22,3.7,2,157.2
1994.0,66.76,0.31,0.13,0.44,2.04,2.62,78.33,33.38,33.38,8.7,2.78,2,309.03
2005.0,171.5,0.37,0.2,0.37,2.7,3,158.65,83.11,96.47,49.11,4.37,2,160.93
1945.0,111.4,0.33,0.13,0.61,1.4,3,37.18,32.8,32.8,11.47,1.85,2,131.26
2004.0,125.51,0.55,0.2,0.41,2.7,2.95,94.21,73.45,73.45,21.62,3.7,2,159
1999.0,102.57,0.54,0.4,0.41,3.1,3.25,99,50.61,51.43,19.39,1.83,2,310.98
1976.0,84.04,0.37,0.25,0.73,2.8,3,47,53.53,36.14,16.11,1.85,3,242.67
2004.0,111.4,0.55,0,0,2.8,3,26.6,0,0,8.76,1.92,1,200.92
2008.0,104.48,0.37,0.2,0.34,2.8,3,98.03,54.5,54.48,12.71,2.77,2,173.96
1980.0,88.62,0.23,0.17,0.6,2.8,0,93.03,47.04,47.04,14.92,0,2,278.69
1997.0,80.79,0.3,0.13,0.44,2.8,3,85.13,40.74,40.05,8.65,3.7,2,211.48
2008.0,76.26,0.2,0,0,1.8,1.31,82.72,0,0,10.55,2.09,1,84.99
1970.0,132.21,0.33,0.13,0.7,2.74,0,91.42,132.21,132.21,40.63,0,1,266.76
1996.0,55.88,0.52,0.4,0,2.8,3,56.63,55.88,0,6.8,1.82,1,224.81
1900.0,94.68,0.93,0.29,0.59,2.73,0,104.49,63.64,62.12,14.67,0,2,265.66
1998.0,74.72,0.31,0.4,0.29,2.8,2.9,32.85,37.36,37.36,8.3,4.2,2,229.17
1988.0,74.23,0.35,0.13,0.64,2.7,3,77.95,37.83,36.4,11.66,3.7,2,379.14
2006.0,80.59,0.37,0.2,0.4,2.32,3,74.15,79.21,1.38,11.61,2.05,2,177.34
2003.0,94.25,1,0.23,0.36,2.8,3,54.85,108.06,94.25,9,1.85,1,235.47
1978.0,91.84,1.1,0.35,0.62,2.8,3,84.94,50.76,50.76,12.04,4.85,2,278.89
1970.0,78.18,0.29,0.13,0.61,2.6,0,42.37,39.09,39.09,16.32,0,2,211.64
2004.0,67.08,0.3,0.35,0.36,2.3,3,57.87,2.4,67.08,8.95,1.85,1,302.52
1999.0,126.52,0.55,0.4,0.41,2.7,3,105.2,67.44,67.26,19.8,3.7,2,206.79
2006.0,44.1,0.37,0.25,0.34,2.6,3,35.93,22.05,22.05,9.81,2.79,2,191.94
1975.0,373.47,0.66,1.01,0.57,2.22,2.87,208.17,284.27,211.6,78.5,7.47,3,147.66
1970.0,45.59,1.41,2.3,0.94,2.8,2.9,51.11,45.59,45.59,9.06,1.85,1,694.24
1972.0,76.54,0.31,0.13,0.62,2,3.9,35.13,38.5,38.5,7.5,4.36,2,190.82
1955.0,111.4,1.74,0.13,0.56,2.8,2.13,97.2,71.01,69.91,20.26,9.3,2,296.07
1997.0,111.4,,0,0.44,2.7,3,34.4,0,33.4,5.11,1.85,1,402.03
1983.0,82.68,0.32,0.13,0.7,2,3,115.5,41.34,41.34,17.63,1.85,2,180.28
2005.0,113,0.37,0.25,0.26,2.2,3,22.14,128.58,69,11.73,1.85,2,190.12
1967.0,108.95,0.31,0.62,0.67,2.79,2.4,89.72,57.85,57.85,21.28,3.7,2,293.22
1900.0,92.54,1.96,2.18,0.48,4.8,0,138.12,86.68,5.67,11.6,0,2,508.98
2002.0,59.57,0.31,0.16,0.41,2.7,3,51.01,59.57,59.57,6.66,3.65,1,235.92
1940.0,23.78,1.17,0,0,4.8,0,38.26,0,0,5.7,0,1,492.17
2000.0,86.66,0.21,0.13,0.36,3.1,3.05,46.56,46.99,45.63,9.17,5.83,2,151.5
1980.0,111.4,0.4,0.27,0.29,3.41,0,48.6,24.27,50.59,17.22,0,3,163.64
2003.0,218.81,0.55,0.4,0.41,2.8,2.93,173.42,111.94,111.94,32.99,5.85,2,155.11
1910.0,40.63,1.79,2.3,0,2.85,1.36,44.61,33.74,0,3.98,1.85,1,542.74
1981.0,136.13,0.91,0.4,0.68,3.51,2.29,175.37,75.09,73.71,20.72,5.59,2,336.24
2003.0,79,0.78,0,0.36,3.1,1.36,45.8,0,70,8.65,1.73,1,167.71
2007.0,72,0.32,0,0.31,2.6,3,36.96,0,72,6.82,1.75,1,147.5
2005.0,111.4,0.37,0.24,0.34,2.72,3,90.56,195.94,122.9,22.5,3.64,2,192.94
2006.0,111.4,0.36,0.22,0.34,1.9,0,235.59,220.84,209.94,62.7,0,2,128.54
2001.0,104.47,0.55,0.27,0.41,2.79,0,91.49,55.9,55.9,18.2,0,2,195.83
1997.0,252.62,0.55,0.4,0.41,2.83,2.72,123.05,219.22,151.11,49.13,1.89,2,179.74
2003.0,97.5,0.55,0.36,0.36,2.2,0,65,97,97,15.99,0,1,224.84
1991.0,97.5,,0.13,0.57,2.75,2.1,82.13,97.5,97.5,15.28,1.85,1,149.92
2005.0,112,0.37,0.26,0,2.26,0,93,56,0,15.02,0,2,142.22
1995.0,111.4,0.3,0.13,0.36,3.15,3,51.2,41.95,41.95,11,1.85,2,153.36
1988.0,95.18,0.59,0.26,0.64,3.4,1.71,97.27,95.18,95.18,13.97,1.84,1,312.25
1981.0,93.51,0.87,0.49,0.52,2.4,0.94,68.73,56.07,56.07,15.38,1.85,2,223.67
1985.0,26.33,0.6,0.4,0,2.1,2.83,13,26.33,0,2.35,3.69,1,283.56
1900.0,51.45,2.1,2.3,0.97,4.8,3.31,73.67,51.44,51.44,5.99,3.87,1,1110.06
1967.0,139.55,0.27,0.29,0.8,3.07,3,136.6,139.6,140.2,16.05,1.85,1,266.05
1999.0,111.4,0.55,0,0,2.8,3,43.78,0,0,7.46,1.83,1,208.37
2003.0,44.3,0.57,0,0,2.7,3,20,0,0,7.17,1.85,1,159.48
2006.0,122.76,0.22,0.21,0.37,1.9,3,122,32.72,49.04,20.38,3.85,3,243.01
2005.0,124.6,0.37,0.2,0.37,2.2,3,154.83,64,62.3,22.26,1.89,2,218.01
1937.0,73.04,2.1,1.17,0.65,5.7,0,47.7,42.97,42.97,14.64,0,2,449.55
1993.0,32.7,,0,0.8,3.1,1.36,23.7,0,32.7,7.4,1.85,1,433.57
1998.0,67.85,,0,0,2.8,0,10.88,0,0,13.2,0,1,174.48
2004.0,57.7,0.55,0.2,0.54,3.1,3,61,57.7,1.7,6.8,1.8,1,311.65
2014.0,111.4,0.2,0.14,0.2,1.3,1.6,105.56,49.4,49.4,18.47,2,2,60.8
1983.0,135.8,0.6,0.5,0.51,2.79,3,63.8,70.09,70.1,30.31,2,2,219.21
1995.0,28.02,0.59,0.35,0.44,2.79,3,29.5,28.02,28.02,3.28,1.62,1,673.46
1985.0,65.04,0.6,0.2,0.7,2.8,3,74.84,65.04,65.04,9.49,3.71,1,315.52
2001.0,112.02,1.13,0.36,0,2.72,1.36,26.75,112.02,0,22.13,1.79,1,132.74
2004.0,76,0.27,0.13,0.44,3.1,3,45,50,20,10.32,3.7,2,247.43
